1
500
0.732000	-1.270655
0.734000	-1.598489
0.736000	-0.879886
0.738000	-0.398462
0.740000	0.157309
0.742000	0.854239
0.744000	0.237833
0.746000	0.210000
0.748000	0.010838
0.750000	0.182606
0.752000	0.332820
0.754000	0.115289
0.756000	0.125697
0.758000	0.047262
0.760000	0.156087
0.762000	0.052147
0.764000	0.328610
0.766000	0.255828
0.768000	0.269319
0.770000	0.081707
0.772000	0.001341
0.774000	0.205214
0.776000	-0.120341
0.778000	-0.455834
0.780000	-0.372786
0.782000	-0.632040
0.784000	-1.005990
0.786000	-1.155616
0.788000	-1.392462
0.790000	-1.510899
0.792000	-1.563782
0.794000	-1.204618
0.796000	-1.100531
0.798000	-0.943537
0.800000	-1.179263
0.802000	-1.692265
0.804000	-1.925081
0.806000	-1.618641
0.808000	-1.628873
0.810000	-1.822667
0.812000	-1.768627
0.814000	-1.701831
0.816000	-2.049200
0.818000	-2.012945
0.820000	-1.798056
0.822000	-2.262939
0.824000	-2.857161
0.826000	-3.523437
0.828000	-4.227062
0.830000	-4.154987
0.832000	-3.577214
0.834000	-4.130085
0.836000	-3.834958
0.838000	-5.074748
0.840000	-5.484062
0.842000	-4.748076
0.844000	-4.087318
0.846000	-5.028579
0.848000	-6.072142
0.850000	-6.114518
0.852000	-6.013074
0.854000	-5.924284
0.856000	-6.141781
0.858000	-6.170920
0.860000	-6.197638
0.862000	-5.695310
0.864000	-5.783181
0.866000	-6.207362
0.868000	-6.277371
0.870000	-6.351100
0.872000	-6.523046
0.874000	-6.031699
0.876000	-5.819183
0.878000	-5.321449
0.880000	-4.934511
0.882000	-4.829938
0.884000	-5.503785
0.886000	-5.133256
0.888000	-4.758296
0.890000	-5.416710
0.892000	-5.085751
0.894000	-5.463828
0.896000	-5.383235
0.898000	-5.156795
0.900000	-5.123435
0.902000	-5.133101
0.904000	-5.181429
0.906000	-5.379560
0.908000	-5.653822
0.910000	-5.671491
0.912000	-5.799799
0.914000	-5.672614
0.916000	-5.743070
0.918000	-5.827815
0.920000	-5.569855
0.922000	-5.422578
0.924000	-5.144925
0.926000	-5.367292
0.928000	-5.609988
0.930000	-5.415941
0.932000	-5.264572
0.934000	-5.359233
0.936000	-5.274236
0.938000	-5.145381
0.940000	-5.221021
0.942000	-4.997190
0.944000	-5.179668
0.946000	-5.505504
0.948000	-5.470898
0.950000	-5.214806
0.952000	-5.374050
0.954000	-5.432149
0.956000	-5.339952
0.958000	-5.338701
0.960000	-5.119778
0.962000	-5.050751
0.964000	-4.748473
0.966000	-4.623773
0.968000	-4.478739
0.970000	-4.415315
0.972000	-4.238760
0.974000	-4.061314
0.976000	-4.318410
0.978000	-3.719515
0.980000	-2.734835
0.982000	-2.558622
0.984000	-2.034525
0.986000	-2.895982
0.988000	-3.366795
0.990000	-4.164314
0.992000	-2.668216
0.994000	-2.618761
0.996000	-2.063110
0.998000	-2.416857
1.000000	-2.260015
